date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-01-01,0.0,30.0,0.0,33.0,0.0,0.0,0.0,0.0,31.0,27.0,17.536231884057973,0.0
2020-01-02,23.0,0.0,29.0,26.0,0.0,22.0,22.0,0.0,26.0,21.0,24.492753623188406,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,0.0,27.0,0.0,0.0,25.0,0.0,26.0,35.0,0.0,24.0,19.85507246376812,0.0
2020-01-05,27.0,0.0,35.0,0.0,0.0,26.0,27.0,0.0,29.0,0.0,20.869565217391305,0.0
2020-01-06,24.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,10.144927536231883,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,22.0,23.0,28.0,50.0,44.0,21.0,43.0,0.0,25.0,62.0,46.08695652173913,0.0
2020-01-09,24.0,25.0,30.0,0.0,0.0,0.0,0.0,32.0,0.0,23.0,19.420289855072465,0.0
2020-01-10,50.0,26.0,33.0,28.0,50.0,71.0,49.0,33.0,83.0,23.0,64.6376811594203,0.0
2020-01-11,0.0,0.0,35.0,32.0,0.0,0.0,0.0,37.0,31.0,0.0,19.565217391304348,0.0
2020-01-12,54.0,0.0,0.0,30.0,53.0,52.0,26.0,0.0,0.0,0.0,31.159420289855074,0.0
2020-01-13,45.0,24.0,0.0,51.0,45.0,0.0,66.0,30.0,75.0,21.0,51.739130434782616,0.0
2020-01-14,22.0,23.0,0.0,25.0,0.0,0.0,22.0,0.0,0.0,20.0,16.231884057971016,0.0
2020-01-15,47.0,25.0,30.0,27.0,0.0,23.0,24.0,0.0,26.0,44.0,35.65217391304348,0.0
2020-01-16,24.0,0.0,31.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,11.304347826086955,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,29.0,88.0,70.0,33.0,28.0,27.0,83.0,74.0,91.0,53.0,83.47826086956522,0.0
2020-01-19,27.0,0.0,34.0,0.0,27.0,0.0,53.0,36.0,58.0,50.0,41.30434782608695,0.0
2020-01-20,24.0,0.0,31.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,12.608695652173912,0.0
2020-01-21,0.0,53.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,14.92753623188406,0.0
2020-01-22,0.0,26.0,0.0,0.0,25.0,0.0,0.0,0.0,28.0,0.0,11.44927536231884,0.0
2020-01-23,100.0,52.0,0.0,58.0,100.0,0.0,25.0,33.0,27.0,70.0,67.3913043478261,0.0
2020-01-24,51.0,54.0,33.0,0.0,50.0,50.0,25.0,0.0,28.0,24.0,45.65217391304348,0.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,28.0,0.0,35.0,0.0,0.0,27.0,0.0,0.0,0.0,26.0,16.81159420289855,0.0
2020-01-27,24.0,51.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,22.0,21.014492753623188,0.0
2020-01-28,50.0,52.0,32.0,28.0,0.0,47.0,24.0,34.0,0.0,46.0,45.36231884057971,0.0
2020-01-29,25.0,0.0,31.0,28.0,24.0,24.0,49.0,34.0,27.0,23.0,38.40579710144928,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,32.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,13.043478260869565,0.0
2020-02-01,30.0,0.0,37.0,33.0,0.0,28.0,29.0,38.0,32.0,28.0,36.95652173913044,0.0
2020-02-02,0.0,0.0,36.0,0.0,28.0,0.0,0.0,0.0,0.0,26.0,13.043478260869565,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,22.0,7.681159420289855,0.0
2020-02-04,50.0,27.0,0.0,58.0,51.0,24.0,50.0,67.0,55.0,24.0,58.84057971014493,0.0
2020-02-05,49.0,25.0,30.0,28.0,23.0,24.0,47.0,96.0,26.0,91.0,63.6231884057971,0.0
2020-02-06,0.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0,27.0,23.0,14.347826086956523,0.0
2020-02-07,0.0,26.0,32.0,28.0,25.0,24.0,24.0,0.0,0.0,24.0,26.52173913043478,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
