date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21,batch_id
2020-01-01,46.0,55.0,44.0,24.0,44.0,74.0,0.0,33.0,51.0,43.0,51.111111111111114,0
2020-01-02,54.0,59.0,35.0,39.0,34.0,57.0,47.0,13.0,39.0,34.0,50.74074074074074,0
2020-01-03,54.0,58.0,86.0,19.0,17.0,57.0,49.0,37.0,100.0,51.0,65.18518518518519,0
2020-01-04,20.0,33.0,39.0,0.0,20.0,22.0,55.0,29.0,22.0,0.0,29.62962962962963,0
2020-01-05,0.0,33.0,59.0,64.0,19.0,22.0,28.0,28.0,69.0,76.0,49.1358024691358,0
2020-01-06,16.0,14.0,16.0,34.0,47.0,35.0,45.0,23.0,0.0,0.0,28.395061728395063,0
2020-01-07,34.0,14.0,16.0,18.0,65.0,36.0,68.0,12.0,18.0,16.0,36.666666666666664,0
2020-01-08,51.0,54.0,48.0,35.0,49.0,18.0,46.0,23.0,18.0,47.0,48.02469135802469,0
2020-01-09,17.0,15.0,17.0,0.0,16.0,18.0,23.0,12.0,39.0,0.0,19.382716049382715,0
2020-01-10,0.0,15.0,17.0,0.0,17.0,19.0,0.0,0.0,19.0,17.0,12.839506172839506,0
2020-01-11,21.0,0.0,41.0,68.0,0.0,23.0,29.0,0.0,24.0,20.0,27.901234567901234,0
2020-01-12,82.0,33.0,20.0,43.0,20.0,0.0,54.0,28.0,0.0,19.0,36.91358024691358,0
2020-01-13,0.0,26.0,15.0,34.0,15.0,52.0,21.0,11.0,35.0,31.0,29.62962962962963,0
2020-01-14,15.0,13.0,15.0,0.0,30.0,0.0,0.0,21.0,0.0,0.0,11.604938271604938,0
2020-01-15,33.0,28.0,33.0,18.0,33.0,0.0,23.0,35.0,0.0,16.0,27.037037037037038,0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,21.0,0.0,5.679012345679012,0
2020-01-18,21.0,0.0,0.0,44.0,0.0,45.0,56.0,30.0,0.0,20.0,26.666666666666668,0
2020-01-19,41.0,17.0,0.0,22.0,20.0,64.0,28.0,29.0,46.0,20.0,35.4320987654321,0
2020-01-20,34.0,42.0,34.0,18.0,67.0,93.0,46.0,0.0,57.0,17.0,50.37037037037037,0
2020-01-21,34.0,14.0,33.0,0.0,0.0,36.0,47.0,0.0,38.0,0.0,24.938271604938272,0
2020-01-22,0.0,14.0,0.0,37.0,0.0,0.0,23.0,0.0,39.0,0.0,13.950617283950617,0
2020-01-23,0.0,29.0,17.0,37.0,34.0,38.0,24.0,12.0,39.0,0.0,28.395061728395063,0
2020-01-24,0.0,0.0,18.0,19.0,35.0,0.0,25.0,0.0,0.0,0.0,11.975308641975307,0
2020-01-25,44.0,18.0,21.0,46.0,0.0,47.0,87.0,31.0,24.0,41.0,44.32098765432099,0
2020-01-26,40.0,33.0,0.0,43.0,58.0,63.0,55.0,28.0,65.0,57.0,54.5679012345679,0
2020-01-27,68.0,68.0,32.0,17.0,81.0,36.0,46.0,23.0,37.0,48.0,56.2962962962963,0
2020-01-28,0.0,70.0,33.0,37.0,67.0,36.0,93.0,35.0,19.0,64.0,56.04938271604938,0
2020-01-29,74.0,30.0,35.0,19.0,52.0,38.0,97.0,0.0,20.0,0.0,45.06172839506173,0
2020-01-30,0.0,15.0,18.0,0.0,17.0,57.0,0.0,26.0,40.0,0.0,21.358024691358025,0
2020-01-31,56.0,47.0,36.0,60.0,18.0,20.0,100.0,13.0,21.0,18.0,48.02469135802469,0
