date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,49.0,45.0,0.0,49.0,89.0,100.0,49.0,99.0,100.0,67.0,100.0,0.0
2020-01-04,0.0,0.0,0.0,52.0,0.0,36.0,0.0,0.0,0.0,36.0,19.16537867078825,0.0
2020-01-05,54.0,0.0,58.0,54.0,0.0,0.0,0.0,0.0,38.0,37.0,37.24884080370943,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,55.0,49.0,0.0,54.0,0.0,0.0,0.0,0.0,37.0,0.0,30.139103554868623,0.0
2020-01-13,42.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.364760432766614,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,0.0,43.0,49.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,27.20247295208656,0.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,54.0,0.0,54.0,54.0,0.0,37.0,55.0,51.0,0.0,0.0,47.14064914992272,0.0
2020-01-20,46.0,0.0,48.0,47.0,0.0,0.0,50.0,0.0,33.0,0.0,34.62132921174652,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,49.0,42.0,0.0,48.0,0.0,0.0,0.0,21.483771251931994,0.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964451313755795,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,36.0,19.319938176197837,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,39.0,0.0,14.683153013910356,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,45.0,0.0,48.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32921174652241,0.0
2020-02-11,50.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,14.992272024729518,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,49.0,0.0,34.0,0.0,47.0,0.0,0.0,20.092735703245747,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,85.0,48.0,0.0,42.0,35.0,50.0,47.0,0.0,0.0,47.44976816074188,0.0
2020-02-18,47.0,0.0,48.0,0.0,0.0,34.0,0.0,46.0,0.0,0.0,27.04791344667697,0.0
2020-02-19,0.0,43.0,0.0,45.0,41.0,33.0,0.0,43.0,0.0,30.0,36.32148377125193,0.0
2020-02-20,92.0,45.0,98.0,47.0,83.0,67.0,48.0,88.0,0.0,32.0,92.7357032457496,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,48.0,0.0,0.0,0.0,41.0,32.0,49.0,0.0,32.0,32.0,36.16692426584235,0.0
2020-02-25,94.0,0.0,48.0,49.0,42.0,98.0,96.0,90.0,95.0,31.0,99.38176197836168,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,48.0,0.0,0.0,33.0,46.0,0.0,31.0,33.0,29.520865533230296,0.0
2020-02-28,0.0,43.0,0.0,49.0,0.0,33.0,0.0,45.0,0.0,30.0,30.911901081916536,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,43.0,0.0,0.0,0.0,0.0,48.0,0.0,31.0,0.0,18.856259659969087,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,100.0,45.0,100.0,98.0,0.0,71.0,51.0,48.0,34.0,100.0,100.0,0.0
2020-03-07,52.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,36.0,0.0,20.86553323029366,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,13.601236476043278,0.0
2020-03-11,46.0,0.0,0.0,46.0,41.0,33.0,45.0,0.0,0.0,0.0,32.61205564142195,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,52.0,100.0,56.0,53.0,0.0,37.0,55.0,100.0,0.0,36.0,75.57959814528593,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,0.0,43.0,48.0,44.0,42.0,66.0,48.0,44.0,0.0,31.0,56.56877897990727,0.0
