iso_code,location,date,icu_patients,hosp_patients,population
CIV,Cote d'Ivoire,2020-08-16,,,26378275.0
CIV,Cote d'Ivoire,2020-08-17,,,26378275.0
CIV,Cote d'Ivoire,2020-08-18,,,26378275.0
CIV,Cote d'Ivoire,2020-08-19,,,26378275.0
CIV,Cote d'Ivoire,2020-08-20,,,26378275.0
CIV,Cote d'Ivoire,2020-08-21,,,26378275.0
CIV,Cote d'Ivoire,2020-08-22,,,26378275.0
CIV,Cote d'Ivoire,2020-08-23,,,26378275.0
CIV,Cote d'Ivoire,2020-08-24,,,26378275.0
CIV,Cote d'Ivoire,2020-08-25,,,26378275.0
CIV,Cote d'Ivoire,2020-08-26,,,26378275.0
CIV,Cote d'Ivoire,2020-08-27,,,26378275.0
CIV,Cote d'Ivoire,2020-08-28,,,26378275.0
CIV,Cote d'Ivoire,2020-08-29,,,26378275.0
CIV,Cote d'Ivoire,2020-08-30,,,26378275.0
CIV,Cote d'Ivoire,2020-08-31,,,26378275.0
CIV,Cote d'Ivoire,2020-09-01,,,26378275.0
CIV,Cote d'Ivoire,2020-09-02,,,26378275.0
CIV,Cote d'Ivoire,2020-09-03,,,26378275.0
CIV,Cote d'Ivoire,2020-09-04,,,26378275.0
CIV,Cote d'Ivoire,2020-09-05,,,26378275.0
CIV,Cote d'Ivoire,2020-09-06,,,26378275.0
CIV,Cote d'Ivoire,2020-09-07,,,26378275.0
CIV,Cote d'Ivoire,2020-09-08,,,26378275.0
CIV,Cote d'Ivoire,2020-09-09,,,26378275.0
CIV,Cote d'Ivoire,2020-09-10,,,26378275.0
CIV,Cote d'Ivoire,2020-09-11,,,26378275.0
CIV,Cote d'Ivoire,2020-09-12,,,26378275.0
CIV,Cote d'Ivoire,2020-09-13,,,26378275.0
CIV,Cote d'Ivoire,2020-09-14,,,26378275.0
CIV,Cote d'Ivoire,2020-09-15,,,26378275.0
CIV,Cote d'Ivoire,2020-09-16,,,26378275.0
CIV,Cote d'Ivoire,2020-09-17,,,26378275.0
CIV,Cote d'Ivoire,2020-09-18,,,26378275.0
CIV,Cote d'Ivoire,2020-09-19,,,26378275.0
CIV,Cote d'Ivoire,2020-09-20,,,26378275.0
CIV,Cote d'Ivoire,2020-09-21,,,26378275.0
CIV,Cote d'Ivoire,2020-09-22,,,26378275.0
CIV,Cote d'Ivoire,2020-09-23,,,26378275.0
CIV,Cote d'Ivoire,2020-09-24,,,26378275.0
CIV,Cote d'Ivoire,2020-09-25,,,26378275.0
CIV,Cote d'Ivoire,2020-09-26,,,26378275.0
CIV,Cote d'Ivoire,2020-09-27,,,26378275.0
CIV,Cote d'Ivoire,2020-09-28,,,26378275.0
CIV,Cote d'Ivoire,2020-09-29,,,26378275.0
CIV,Cote d'Ivoire,2020-09-30,,,26378275.0
CIV,Cote d'Ivoire,2020-10-01,,,26378275.0
CIV,Cote d'Ivoire,2020-10-02,,,26378275.0
CIV,Cote d'Ivoire,2020-10-03,,,26378275.0
CIV,Cote d'Ivoire,2020-10-04,,,26378275.0
CIV,Cote d'Ivoire,2020-10-05,,,26378275.0
CIV,Cote d'Ivoire,2020-10-06,,,26378275.0
CIV,Cote d'Ivoire,2020-10-07,,,26378275.0
CIV,Cote d'Ivoire,2020-10-08,,,26378275.0
CIV,Cote d'Ivoire,2020-10-09,,,26378275.0
CIV,Cote d'Ivoire,2020-10-10,,,26378275.0
CIV,Cote d'Ivoire,2020-10-11,,,26378275.0
CIV,Cote d'Ivoire,2020-10-12,,,26378275.0
CIV,Cote d'Ivoire,2020-10-13,,,26378275.0
CIV,Cote d'Ivoire,2020-10-14,,,26378275.0
CIV,Cote d'Ivoire,2020-10-15,,,26378275.0
CIV,Cote d'Ivoire,2020-10-16,,,26378275.0
CIV,Cote d'Ivoire,2020-10-17,,,26378275.0
CIV,Cote d'Ivoire,2020-10-18,,,26378275.0
CIV,Cote d'Ivoire,2020-10-19,,,26378275.0
CIV,Cote d'Ivoire,2020-10-20,,,26378275.0
CIV,Cote d'Ivoire,2020-10-21,,,26378275.0
CIV,Cote d'Ivoire,2020-10-22,,,26378275.0
CIV,Cote d'Ivoire,2020-10-23,,,26378275.0
CIV,Cote d'Ivoire,2020-10-24,,,26378275.0
CIV,Cote d'Ivoire,2020-10-25,,,26378275.0
CIV,Cote d'Ivoire,2020-10-26,,,26378275.0
CIV,Cote d'Ivoire,2020-10-27,,,26378275.0
CIV,Cote d'Ivoire,2020-10-28,,,26378275.0
CIV,Cote d'Ivoire,2020-10-29,,,26378275.0
CIV,Cote d'Ivoire,2020-10-30,,,26378275.0
CIV,Cote d'Ivoire,2020-10-31,,,26378275.0
CIV,Cote d'Ivoire,2020-11-01,,,26378275.0
CIV,Cote d'Ivoire,2020-11-02,,,26378275.0
CIV,Cote d'Ivoire,2020-11-03,,,26378275.0
CIV,Cote d'Ivoire,2020-11-04,,,26378275.0
CIV,Cote d'Ivoire,2020-11-05,,,26378275.0
CIV,Cote d'Ivoire,2020-11-06,,,26378275.0
CIV,Cote d'Ivoire,2020-11-07,,,26378275.0
CIV,Cote d'Ivoire,2020-11-08,,,26378275.0
CIV,Cote d'Ivoire,2020-11-09,,,26378275.0
CIV,Cote d'Ivoire,2020-11-10,,,26378275.0
CIV,Cote d'Ivoire,2020-11-11,,,26378275.0
CIV,Cote d'Ivoire,2020-11-12,,,26378275.0
CIV,Cote d'Ivoire,2020-11-13,,,26378275.0
CIV,Cote d'Ivoire,2020-11-14,,,26378275.0
CIV,Cote d'Ivoire,2020-11-15,,,26378275.0
CIV,Cote d'Ivoire,2020-11-16,,,26378275.0
CIV,Cote d'Ivoire,2020-11-17,,,26378275.0
CIV,Cote d'Ivoire,2020-11-18,,,26378275.0
CIV,Cote d'Ivoire,2020-11-19,,,26378275.0
CIV,Cote d'Ivoire,2020-11-20,,,26378275.0
CIV,Cote d'Ivoire,2020-11-21,,,26378275.0
CIV,Cote d'Ivoire,2020-11-22,,,26378275.0
CIV,Cote d'Ivoire,2020-11-23,,,26378275.0
CIV,Cote d'Ivoire,2020-11-24,,,26378275.0
CIV,Cote d'Ivoire,2020-11-25,,,26378275.0
CIV,Cote d'Ivoire,2020-11-26,,,26378275.0
CIV,Cote d'Ivoire,2020-11-27,,,26378275.0
CIV,Cote d'Ivoire,2020-11-28,,,26378275.0
CIV,Cote d'Ivoire,2020-11-29,,,26378275.0
CIV,Cote d'Ivoire,2020-11-30,,,26378275.0
CIV,Cote d'Ivoire,2020-12-01,,,26378275.0
CIV,Cote d'Ivoire,2020-12-02,,,26378275.0
CIV,Cote d'Ivoire,2020-12-03,,,26378275.0
CIV,Cote d'Ivoire,2020-12-04,,,26378275.0
CIV,Cote d'Ivoire,2020-12-05,,,26378275.0
CIV,Cote d'Ivoire,2020-12-06,,,26378275.0
CIV,Cote d'Ivoire,2020-12-07,,,26378275.0
CIV,Cote d'Ivoire,2020-12-08,,,26378275.0
CIV,Cote d'Ivoire,2020-12-09,,,26378275.0
CIV,Cote d'Ivoire,2020-12-10,,,26378275.0
CIV,Cote d'Ivoire,2020-12-11,,,26378275.0
CIV,Cote d'Ivoire,2020-12-12,,,26378275.0
CIV,Cote d'Ivoire,2020-12-13,,,26378275.0
CIV,Cote d'Ivoire,2020-12-14,,,26378275.0
CIV,Cote d'Ivoire,2020-12-15,,,26378275.0
CIV,Cote d'Ivoire,2020-12-16,,,26378275.0
CIV,Cote d'Ivoire,2020-12-17,,,26378275.0
CIV,Cote d'Ivoire,2020-12-18,,,26378275.0
CIV,Cote d'Ivoire,2020-12-19,,,26378275.0
CIV,Cote d'Ivoire,2020-12-20,,,26378275.0
CIV,Cote d'Ivoire,2020-12-21,,,26378275.0
CIV,Cote d'Ivoire,2020-12-22,,,26378275.0
CIV,Cote d'Ivoire,2020-12-23,,,26378275.0
CIV,Cote d'Ivoire,2020-12-24,,,26378275.0
CIV,Cote d'Ivoire,2020-12-25,,,26378275.0
CIV,Cote d'Ivoire,2020-12-26,,,26378275.0
CIV,Cote d'Ivoire,2020-12-27,,,26378275.0
CIV,Cote d'Ivoire,2020-12-28,,,26378275.0
CIV,Cote d'Ivoire,2020-12-29,,,26378275.0
CIV,Cote d'Ivoire,2020-12-30,,,26378275.0
CIV,Cote d'Ivoire,2020-12-31,,,26378275.0
CIV,Cote d'Ivoire,2021-01-01,,,26378275.0
CIV,Cote d'Ivoire,2021-01-02,,,26378275.0
CIV,Cote d'Ivoire,2021-01-03,,,26378275.0
CIV,Cote d'Ivoire,2021-01-04,,,26378275.0
CIV,Cote d'Ivoire,2021-01-05,,,26378275.0
CIV,Cote d'Ivoire,2021-01-06,,,26378275.0
CIV,Cote d'Ivoire,2021-01-07,,,26378275.0
CIV,Cote d'Ivoire,2021-01-08,,,26378275.0
CIV,Cote d'Ivoire,2021-01-09,,,26378275.0
CIV,Cote d'Ivoire,2021-01-10,,,26378275.0
CIV,Cote d'Ivoire,2021-01-11,,,26378275.0
CIV,Cote d'Ivoire,2021-01-12,,,26378275.0
CIV,Cote d'Ivoire,2021-01-13,,,26378275.0
CIV,Cote d'Ivoire,2021-01-14,,,26378275.0
CIV,Cote d'Ivoire,2021-01-15,,,26378275.0
CIV,Cote d'Ivoire,2021-01-16,,,26378275.0
CIV,Cote d'Ivoire,2021-01-17,,,26378275.0
CIV,Cote d'Ivoire,2021-01-18,,,26378275.0
CIV,Cote d'Ivoire,2021-01-19,,,26378275.0
CIV,Cote d'Ivoire,2021-01-20,,,26378275.0
CIV,Cote d'Ivoire,2021-01-21,,,26378275.0
CIV,Cote d'Ivoire,2021-01-22,,,26378275.0
CIV,Cote d'Ivoire,2021-01-23,,,26378275.0
CIV,Cote d'Ivoire,2021-01-24,,,26378275.0
CIV,Cote d'Ivoire,2021-01-25,,,26378275.0
CIV,Cote d'Ivoire,2021-01-26,,,26378275.0
CIV,Cote d'Ivoire,2021-01-27,,,26378275.0
CIV,Cote d'Ivoire,2021-01-28,,,26378275.0
CIV,Cote d'Ivoire,2021-01-29,,,26378275.0
CIV,Cote d'Ivoire,2021-01-30,,,26378275.0
CIV,Cote d'Ivoire,2021-01-31,,,26378275.0
CIV,Cote d'Ivoire,2021-02-01,,,26378275.0
CIV,Cote d'Ivoire,2021-02-02,,,26378275.0
CIV,Cote d'Ivoire,2021-02-03,,,26378275.0
CIV,Cote d'Ivoire,2021-02-04,,,26378275.0
CIV,Cote d'Ivoire,2021-02-05,,,26378275.0
CIV,Cote d'Ivoire,2021-02-06,,,26378275.0
CIV,Cote d'Ivoire,2021-02-07,,,26378275.0
CIV,Cote d'Ivoire,2021-02-08,,,26378275.0
CIV,Cote d'Ivoire,2021-02-09,,,26378275.0
CIV,Cote d'Ivoire,2021-02-10,,,26378275.0
CIV,Cote d'Ivoire,2021-02-11,,,26378275.0
CIV,Cote d'Ivoire,2021-02-12,,,26378275.0
CIV,Cote d'Ivoire,2021-02-13,,,26378275.0
CIV,Cote d'Ivoire,2021-02-14,,,26378275.0
CIV,Cote d'Ivoire,2021-02-15,,,26378275.0
CIV,Cote d'Ivoire,2021-02-16,,,26378275.0
CIV,Cote d'Ivoire,2021-02-17,,,26378275.0
CIV,Cote d'Ivoire,2021-02-18,,,26378275.0
CIV,Cote d'Ivoire,2021-02-19,,,26378275.0
CIV,Cote d'Ivoire,2021-02-20,,,26378275.0
CIV,Cote d'Ivoire,2021-02-21,,,26378275.0
CIV,Cote d'Ivoire,2021-02-22,,,26378275.0
CIV,Cote d'Ivoire,2021-02-23,,,26378275.0
CIV,Cote d'Ivoire,2021-02-24,,,26378275.0
CIV,Cote d'Ivoire,2021-02-25,,,26378275.0
CIV,Cote d'Ivoire,2021-02-26,,,26378275.0
CIV,Cote d'Ivoire,2021-02-27,,,26378275.0
CIV,Cote d'Ivoire,2021-02-28,,,26378275.0
CIV,Cote d'Ivoire,2021-03-01,,,26378275.0
CIV,Cote d'Ivoire,2021-03-02,,,26378275.0
CIV,Cote d'Ivoire,2021-03-03,,,26378275.0
CIV,Cote d'Ivoire,2021-03-04,,,26378275.0
CIV,Cote d'Ivoire,2021-03-05,,,26378275.0
CIV,Cote d'Ivoire,2021-03-06,,,26378275.0
CIV,Cote d'Ivoire,2021-03-07,,,26378275.0
CIV,Cote d'Ivoire,2021-03-08,,,26378275.0
CIV,Cote d'Ivoire,2021-03-09,,,26378275.0
HRV,Croatia,2020-02-25,,,4105268.0
HRV,Croatia,2020-02-26,,,4105268.0
HRV,Croatia,2020-02-27,,,4105268.0
HRV,Croatia,2020-02-28,,,4105268.0
HRV,Croatia,2020-02-29,,,4105268.0
HRV,Croatia,2020-03-01,,,4105268.0
HRV,Croatia,2020-03-02,,,4105268.0
HRV,Croatia,2020-03-03,,,4105268.0
HRV,Croatia,2020-03-04,,,4105268.0
HRV,Croatia,2020-03-05,,,4105268.0
HRV,Croatia,2020-03-06,,,4105268.0
HRV,Croatia,2020-03-07,,,4105268.0
HRV,Croatia,2020-03-08,,,4105268.0
HRV,Croatia,2020-03-09,,,4105268.0
HRV,Croatia,2020-03-10,,,4105268.0
HRV,Croatia,2020-03-11,,,4105268.0
HRV,Croatia,2020-03-12,,,4105268.0
HRV,Croatia,2020-03-13,,,4105268.0
HRV,Croatia,2020-03-14,,,4105268.0
HRV,Croatia,2020-03-15,,,4105268.0
HRV,Croatia,2020-03-16,,,4105268.0
HRV,Croatia,2020-03-17,,,4105268.0
HRV,Croatia,2020-03-18,,,4105268.0
HRV,Croatia,2020-03-19,,,4105268.0
HRV,Croatia,2020-03-20,,,4105268.0
HRV,Croatia,2020-03-21,,,4105268.0
HRV,Croatia,2020-03-22,,,4105268.0
HRV,Croatia,2020-03-23,,,4105268.0
HRV,Croatia,2020-03-24,,,4105268.0
HRV,Croatia,2020-03-25,,,4105268.0
HRV,Croatia,2020-03-26,,,4105268.0
HRV,Croatia,2020-03-27,,,4105268.0
HRV,Croatia,2020-03-28,,,4105268.0
HRV,Croatia,2020-03-29,,,4105268.0
HRV,Croatia,2020-03-30,,,4105268.0
HRV,Croatia,2020-03-31,,,4105268.0
HRV,Croatia,2020-04-01,,,4105268.0
HRV,Croatia,2020-04-02,,,4105268.0
HRV,Croatia,2020-04-03,,,4105268.0
HRV,Croatia,2020-04-04,,,4105268.0
HRV,Croatia,2020-04-05,,,4105268.0
HRV,Croatia,2020-04-06,,,4105268.0
HRV,Croatia,2020-04-07,,,4105268.0
HRV,Croatia,2020-04-08,,,4105268.0
HRV,Croatia,2020-04-09,,,4105268.0
HRV,Croatia,2020-04-10,,,4105268.0
HRV,Croatia,2020-04-11,,,4105268.0
HRV,Croatia,2020-04-12,,,4105268.0
HRV,Croatia,2020-04-13,,,4105268.0
HRV,Croatia,2020-04-14,,,4105268.0
HRV,Croatia,2020-04-15,,341.0,4105268.0
HRV,Croatia,2020-04-16,,372.0,4105268.0
HRV,Croatia,2020-04-17,,372.0,4105268.0
HRV,Croatia,2020-04-18,,361.0,4105268.0
HRV,Croatia,2020-04-19,,331.0,4105268.0
HRV,Croatia,2020-04-20,,324.0,4105268.0
HRV,Croatia,2020-04-21,,317.0,4105268.0
HRV,Croatia,2020-04-22,,314.0,4105268.0
HRV,Croatia,2020-04-23,,321.0,4105268.0
HRV,Croatia,2020-04-24,,325.0,4105268.0
HRV,Croatia,2020-04-25,,316.0,4105268.0
HRV,Croatia,2020-04-26,,314.0,4105268.0
HRV,Croatia,2020-04-27,,303.0,4105268.0
HRV,Croatia,2020-04-28,,287.0,4105268.0
HRV,Croatia,2020-04-29,,269.0,4105268.0
HRV,Croatia,2020-04-30,,261.0,4105268.0
HRV,Croatia,2020-05-01,,245.0,4105268.0
HRV,Croatia,2020-05-02,,239.0,4105268.0
HRV,Croatia,2020-05-03,,231.0,4105268.0
HRV,Croatia,2020-05-04,,228.0,4105268.0
HRV,Croatia,2020-05-05,,217.0,4105268.0
HRV,Croatia,2020-05-06,,206.0,4105268.0
HRV,Croatia,2020-05-07,,195.0,4105268.0
HRV,Croatia,2020-05-08,,184.0,4105268.0
HRV,Croatia,2020-05-09,,181.0,4105268.0
HRV,Croatia,2020-05-10,,169.0,4105268.0
HRV,Croatia,2020-05-11,,160.0,4105268.0
HRV,Croatia,2020-05-12,,159.0,4105268.0
HRV,Croatia,2020-05-13,,150.0,4105268.0
HRV,Croatia,2020-05-14,,146.0,4105268.0
HRV,Croatia,2020-05-15,,142.0,4105268.0
HRV,Croatia,2020-05-16,,137.0,4105268.0
HRV,Croatia,2020-05-17,,130.0,4105268.0
HRV,Croatia,2020-05-18,,122.0,4105268.0
HRV,Croatia,2020-05-19,,120.0,4105268.0
HRV,Croatia,2020-05-20,,117.0,4105268.0
HRV,Croatia,2020-05-21,,117.0,4105268.0
HRV,Croatia,2020-05-22,,102.0,4105268.0
HRV,Croatia,2020-05-23,,84.0,4105268.0
HRV,Croatia,2020-05-24,,81.0,4105268.0
HRV,Croatia,2020-05-25,,78.0,4105268.0
HRV,Croatia,2020-05-26,,42.0,4105268.0
HRV,Croatia,2020-05-27,,38.0,4105268.0
HRV,Croatia,2020-05-28,,34.0,4105268.0
HRV,Croatia,2020-05-29,,28.0,4105268.0
HRV,Croatia,2020-05-30,,27.0,4105268.0
HRV,Croatia,2020-05-31,,23.0,4105268.0
HRV,Croatia,2020-06-01,,22.0,4105268.0
HRV,Croatia,2020-06-02,,17.0,4105268.0
HRV,Croatia,2020-06-03,,17.0,4105268.0
HRV,Croatia,2020-06-04,,15.0,4105268.0
HRV,Croatia,2020-06-05,,12.0,4105268.0
HRV,Croatia,2020-06-06,,10.0,4105268.0
HRV,Croatia,2020-06-07,,10.0,4105268.0
HRV,Croatia,2020-06-08,,10.0,4105268.0
HRV,Croatia,2020-06-09,,6.0,4105268.0
HRV,Croatia,2020-06-10,,7.0,4105268.0
HRV,Croatia,2020-06-11,,7.0,4105268.0
HRV,Croatia,2020-06-12,,6.0,4105268.0
HRV,Croatia,2020-06-13,,6.0,4105268.0
HRV,Croatia,2020-06-14,,7.0,4105268.0
HRV,Croatia,2020-06-15,,7.0,4105268.0
HRV,Croatia,2020-06-16,,4.0,4105268.0
HRV,Croatia,2020-06-17,,5.0,4105268.0
HRV,Croatia,2020-06-18,,9.0,4105268.0
HRV,Croatia,2020-06-19,,8.0,4105268.0
HRV,Croatia,2020-06-20,,8.0,4105268.0
HRV,Croatia,2020-06-21,,9.0,4105268.0
HRV,Croatia,2020-06-22,,9.0,4105268.0
HRV,Croatia,2020-06-23,,16.0,4105268.0
HRV,Croatia,2020-06-24,,18.0,4105268.0
HRV,Croatia,2020-06-25,,42.0,4105268.0
HRV,Croatia,2020-06-26,,51.0,4105268.0
HRV,Croatia,2020-06-27,,54.0,4105268.0
HRV,Croatia,2020-06-28,,60.0,4105268.0
HRV,Croatia,2020-06-29,,65.0,4105268.0
HRV,Croatia,2020-06-30,,75.0,4105268.0
HRV,Croatia,2020-07-01,,80.0,4105268.0
HRV,Croatia,2020-07-02,,84.0,4105268.0
HRV,Croatia,2020-07-03,,88.0,4105268.0
HRV,Croatia,2020-07-04,,85.0,4105268.0
HRV,Croatia,2020-07-05,,93.0,4105268.0
HRV,Croatia,2020-07-06,,90.0,4105268.0
HRV,Croatia,2020-07-07,,89.0,4105268.0
HRV,Croatia,2020-07-08,,91.0,4105268.0
HRV,Croatia,2020-07-09,,100.0,4105268.0
HRV,Croatia,2020-07-10,,104.0,4105268.0
HRV,Croatia,2020-07-11,,124.0,4105268.0
HRV,Croatia,2020-07-12,,132.0,4105268.0
HRV,Croatia,2020-07-13,,132.0,4105268.0
HRV,Croatia,2020-07-14,,129.0,4105268.0
HRV,Croatia,2020-07-15,,132.0,4105268.0
HRV,Croatia,2020-07-16,,136.0,4105268.0
HRV,Croatia,2020-07-17,,137.0,4105268.0
HRV,Croatia,2020-07-18,,139.0,4105268.0
HRV,Croatia,2020-07-19,,153.0,4105268.0
HRV,Croatia,2020-07-20,,147.0,4105268.0
HRV,Croatia,2020-07-21,,138.0,4105268.0
HRV,Croatia,2020-07-22,,143.0,4105268.0
HRV,Croatia,2020-07-23,,132.0,4105268.0
HRV,Croatia,2020-07-24,,139.0,4105268.0
HRV,Croatia,2020-07-25,,134.0,4105268.0
HRV,Croatia,2020-07-26,,142.0,4105268.0
HRV,Croatia,2020-07-27,,138.0,4105268.0
HRV,Croatia,2020-07-28,,133.0,4105268.0
HRV,Croatia,2020-07-29,,132.0,4105268.0
HRV,Croatia,2020-07-30,,130.0,4105268.0
HRV,Croatia,2020-07-31,,125.0,4105268.0
HRV,Croatia,2020-08-01,,127.0,4105268.0
HRV,Croatia,2020-08-02,,131.0,4105268.0
HRV,Croatia,2020-08-03,,130.0,4105268.0
HRV,Croatia,2020-08-04,,117.0,4105268.0
HRV,Croatia,2020-08-05,,111.0,4105268.0
HRV,Croatia,2020-08-06,,110.0,4105268.0
HRV,Croatia,2020-08-07,,122.0,4105268.0
HRV,Croatia,2020-08-08,,120.0,4105268.0
HRV,Croatia,2020-08-09,,121.0,4105268.0
HRV,Croatia,2020-08-10,,124.0,4105268.0
HRV,Croatia,2020-08-11,,115.0,4105268.0
HRV,Croatia,2020-08-12,,117.0,4105268.0
HRV,Croatia,2020-08-13,,115.0,4105268.0
HRV,Croatia,2020-08-14,,106.0,4105268.0
HRV,Croatia,2020-08-15,,118.0,4105268.0
HRV,Croatia,2020-08-16,,126.0,4105268.0
HRV,Croatia,2020-08-17,,126.0,4105268.0
HRV,Croatia,2020-08-18,,120.0,4105268.0
HRV,Croatia,2020-08-19,,122.0,4105268.0
HRV,Croatia,2020-08-20,,127.0,4105268.0
HRV,Croatia,2020-08-21,,135.0,4105268.0
HRV,Croatia,2020-08-22,,143.0,4105268.0
HRV,Croatia,2020-08-23,,155.0,4105268.0
HRV,Croatia,2020-08-24,,163.0,4105268.0
HRV,Croatia,2020-08-25,,167.0,4105268.0
HRV,Croatia,2020-08-26,,174.0,4105268.0
HRV,Croatia,2020-08-27,,194.0,4105268.0
HRV,Croatia,2020-08-28,,212.0,4105268.0
HRV,Croatia,2020-08-29,,211.0,4105268.0
HRV,Croatia,2020-08-30,,229.0,4105268.0
HRV,Croatia,2020-08-31,,251.0,4105268.0
HRV,Croatia,2020-09-01,,258.0,4105268.0
HRV,Croatia,2020-09-02,,258.0,4105268.0
HRV,Croatia,2020-09-03,,269.0,4105268.0
HRV,Croatia,2020-09-04,,283.0,4105268.0
HRV,Croatia,2020-09-05,,285.0,4105268.0
HRV,Croatia,2020-09-06,,296.0,4105268.0
HRV,Croatia,2020-09-07,,307.0,4105268.0
HRV,Croatia,2020-09-08,,303.0,4105268.0
HRV,Croatia,2020-09-09,,299.0,4105268.0
HRV,Croatia,2020-09-10,,320.0,4105268.0
HRV,Croatia,2020-09-11,,327.0,4105268.0
HRV,Croatia,2020-09-12,,313.0,4105268.0
HRV,Croatia,2020-09-13,,309.0,4105268.0
HRV,Croatia,2020-09-14,,310.0,4105268.0
HRV,Croatia,2020-09-15,,299.0,4105268.0
HRV,Croatia,2020-09-16,,293.0,4105268.0
HRV,Croatia,2020-09-17,,300.0,4105268.0
HRV,Croatia,2020-09-18,,280.0,4105268.0
HRV,Croatia,2020-09-19,,288.0,4105268.0
HRV,Croatia,2020-09-20,,281.0,4105268.0
HRV,Croatia,2020-09-21,,297.0,4105268.0
HRV,Croatia,2020-09-22,,278.0,4105268.0
HRV,Croatia,2020-09-23,,278.0,4105268.0
HRV,Croatia,2020-09-24,,266.0,4105268.0
HRV,Croatia,2020-09-25,,273.0,4105268.0
HRV,Croatia,2020-09-26,,271.0,4105268.0
HRV,Croatia,2020-09-27,,280.0,4105268.0
HRV,Croatia,2020-09-28,,291.0,4105268.0
HRV,Croatia,2020-09-29,,274.0,4105268.0
HRV,Croatia,2020-09-30,,288.0,4105268.0
HRV,Croatia,2020-10-01,,297.0,4105268.0
HRV,Croatia,2020-10-02,,286.0,4105268.0
HRV,Croatia,2020-10-03,,289.0,4105268.0
HRV,Croatia,2020-10-04,,296.0,4105268.0
HRV,Croatia,2020-10-05,,326.0,4105268.0
HRV,Croatia,2020-10-06,,334.0,4105268.0
HRV,Croatia,2020-10-07,,344.0,4105268.0
HRV,Croatia,2020-10-08,,361.0,4105268.0
HRV,Croatia,2020-10-09,,385.0,4105268.0
HRV,Croatia,2020-10-10,,382.0,4105268.0
HRV,Croatia,2020-10-11,,384.0,4105268.0
HRV,Croatia,2020-10-12,,404.0,4105268.0
HRV,Croatia,2020-10-13,,424.0,4105268.0
HRV,Croatia,2020-10-14,,441.0,4105268.0
HRV,Croatia,2020-10-15,,439.0,4105268.0
HRV,Croatia,2020-10-16,,505.0,4105268.0
HRV,Croatia,2020-10-17,,530.0,4105268.0
HRV,Croatia,2020-10-18,,548.0,4105268.0
HRV,Croatia,2020-10-19,,571.0,4105268.0
HRV,Croatia,2020-10-20,,574.0,4105268.0
HRV,Croatia,2020-10-21,,622.0,4105268.0
HRV,Croatia,2020-10-22,,661.0,4105268.0
HRV,Croatia,2020-10-23,,716.0,4105268.0
HRV,Croatia,2020-10-24,,731.0,4105268.0
HRV,Croatia,2020-10-25,,825.0,4105268.0
HRV,Croatia,2020-10-26,,864.0,4105268.0
HRV,Croatia,2020-10-27,,897.0,4105268.0
HRV,Croatia,2020-10-28,,932.0,4105268.0
HRV,Croatia,2020-10-29,,985.0,4105268.0
HRV,Croatia,2020-10-30,,1027.0,4105268.0
HRV,Croatia,2020-10-31,,1049.0,4105268.0
HRV,Croatia,2020-11-01,,1097.0,4105268.0
HRV,Croatia,2020-11-02,,1127.0,4105268.0
HRV,Croatia,2020-11-03,,1192.0,4105268.0
HRV,Croatia,2020-11-04,,1221.0,4105268.0
HRV,Croatia,2020-11-05,,1278.0,4105268.0
HRV,Croatia,2020-11-06,,1307.0,4105268.0
HRV,Croatia,2020-11-07,,1330.0,4105268.0
HRV,Croatia,2020-11-08,,1396.0,4105268.0
HRV,Croatia,2020-11-09,,1451.0,4105268.0
HRV,Croatia,2020-11-10,,1513.0,4105268.0
HRV,Croatia,2020-11-11,,1545.0,4105268.0
HRV,Croatia,2020-11-12,,1598.0,4105268.0
HRV,Croatia,2020-11-13,,1620.0,4105268.0
HRV,Croatia,2020-11-14,,1655.0,4105268.0
HRV,Croatia,2020-11-15,,1710.0,4105268.0
HRV,Croatia,2020-11-16,,1816.0,4105268.0
HRV,Croatia,2020-11-17,,1827.0,4105268.0
HRV,Croatia,2020-11-18,,1878.0,4105268.0
HRV,Croatia,2020-11-19,,1944.0,4105268.0
HRV,Croatia,2020-11-20,,1992.0,4105268.0
HRV,Croatia,2020-11-21,,1981.0,4105268.0
HRV,Croatia,2020-11-22,,2031.0,4105268.0
HRV,Croatia,2020-11-23,,2060.0,4105268.0
HRV,Croatia,2020-11-24,,2093.0,4105268.0
HRV,Croatia,2020-11-25,,2136.0,4105268.0
HRV,Croatia,2020-11-26,,2171.0,4105268.0
HRV,Croatia,2020-11-27,,2240.0,4105268.0
HRV,Croatia,2020-11-28,,2221.0,4105268.0
HRV,Croatia,2020-11-29,,2273.0,4105268.0
HRV,Croatia,2020-11-30,,2358.0,4105268.0
HRV,Croatia,2020-12-01,,2351.0,4105268.0
HRV,Croatia,2020-12-02,,2408.0,4105268.0
HRV,Croatia,2020-12-03,,2501.0,4105268.0
HRV,Croatia,2020-12-04,,2527.0,4105268.0
HRV,Croatia,2020-12-05,,2514.0,4105268.0
HRV,Croatia,2020-12-06,,2543.0,4105268.0
HRV,Croatia,2020-12-07,,2629.0,4105268.0
HRV,Croatia,2020-12-08,,2660.0,4105268.0
HRV,Croatia,2020-12-09,,2703.0,4105268.0
HRV,Croatia,2020-12-10,,2754.0,4105268.0
HRV,Croatia,2020-12-11,,2802.0,4105268.0
HRV,Croatia,2020-12-12,,2792.0,4105268.0
