date,/m/0hn9s_0,/m/0hn9s,batch_id
2021-02-01,23.0,23.0,1
2021-02-02,45.0,45.0,1
2021-02-03,23.0,23.0,1
2021-02-04,24.0,24.0,1
2021-02-05,24.0,24.0,1
2021-02-06,0.0,0.0,1
2021-02-07,25.0,25.0,1
2021-02-08,0.0,0.0,1
2021-02-09,23.0,23.0,1
2021-02-10,0.0,0.0,1
2021-02-11,23.0,23.0,1
2021-02-12,0.0,0.0,1
2021-02-13,0.0,0.0,1
2021-02-14,0.0,0.0,1
2021-02-15,23.0,23.0,1
2021-02-16,0.0,0.0,1
2021-02-17,0.0,0.0,1
2021-02-18,23.0,23.0,1
2021-02-19,25.0,25.0,1
2021-02-20,0.0,0.0,1
2021-02-21,0.0,0.0,1
2021-02-22,66.0,66.0,1
2021-02-23,24.0,24.0,1
2021-02-24,0.0,0.0,1
2021-02-25,0.0,0.0,1
2021-02-26,24.0,24.0,1
2021-02-27,0.0,0.0,1
2021-02-28,26.0,26.0,1
2021-03-01,46.0,46.0,1
2021-03-02,24.0,24.0,1
2021-03-03,24.0,24.0,1
2021-03-04,91.0,91.0,1
2021-03-05,0.0,0.0,1
2021-03-06,27.0,27.0,1
2021-03-07,0.0,0.0,1
2021-03-08,0.0,0.0,1
2021-03-09,23.0,23.0,1
2021-03-10,23.0,23.0,1
2021-03-11,23.0,23.0,1
2021-03-12,48.0,48.0,1
2021-03-13,25.0,25.0,1
2021-03-14,49.0,49.0,1
2021-03-15,36.0,36.0,1
2021-03-16,100.0,100.0,1
2021-03-17,46.0,46.0,1
2021-03-18,23.0,23.0,1
2021-03-19,49.0,49.0,1
2021-03-20,27.0,27.0,1
2021-03-21,51.0,51.0,1
2021-03-22,23.0,23.0,1
2021-03-23,0.0,0.0,1
2021-03-24,0.0,0.0,1
2021-03-25,72.0,72.0,1
2021-03-26,49.0,49.0,1
2021-03-27,26.0,26.0,1
2021-03-28,27.0,27.0,1
2021-03-29,49.0,49.0,1
2021-03-30,76.0,76.0,1
2021-03-31,52.0,52.0,1
2021-04-01,0.0,0.0,1
2021-04-02,25.0,25.0,1
2021-04-03,0.0,0.0,1
2021-04-04,27.0,27.0,1
2021-04-05,0.0,0.0,1
2021-04-06,0.0,0.0,1
2021-04-07,46.0,46.0,1
2021-04-08,24.0,24.0,1
2021-04-09,48.0,48.0,1
2021-04-10,48.0,48.0,1
2021-04-11,25.0,25.0,1
2021-04-12,45.0,45.0,1
2021-04-13,0.0,0.0,1
2021-04-14,0.0,0.0,1
2021-04-15,24.0,24.0,1
2021-04-16,0.0,0.0,1
2021-04-17,27.0,27.0,1
2021-04-18,27.0,27.0,1
2021-04-19,23.0,23.0,1
2021-04-20,23.0,23.0,1
2021-04-21,24.0,24.0,1
2021-04-22,24.0,24.0,1
2021-04-23,50.0,50.0,1
2021-04-24,56.0,56.0,1
2021-04-25,0.0,0.0,1
2021-04-26,23.0,23.0,1
2021-04-27,48.0,48.0,1
2021-04-28,24.0,24.0,1
2021-04-29,23.0,23.0,1
2021-04-30,23.0,23.0,1
2021-05-01,26.0,26.0,1
2021-05-02,26.0,26.0,1
2021-05-03,68.0,68.0,1
2021-05-04,43.0,43.0,1
2021-05-05,44.0,44.0,1
2021-05-06,0.0,0.0,1
2021-05-07,24.0,24.0,1
2021-05-08,26.0,26.0,1
2021-05-09,56.0,56.0,1
2021-05-10,0.0,0.0,1
2021-05-11,45.0,45.0,1
2021-05-12,23.0,23.0,1
2021-05-13,25.0,25.0,1
2021-05-14,25.0,25.0,1
