date,/m/02gy9_
2020-02-01,58
2020-02-02,14
2020-02-03,60
2020-02-04,48
2020-02-05,42
2020-02-06,29
2020-02-07,22
2020-02-08,30
2020-02-09,26
2020-02-10,20
2020-02-11,20
2020-02-12,41
2020-02-13,14
2020-02-14,14
2020-02-15,0
2020-02-16,27
2020-02-17,27
2020-02-18,40
2020-02-19,27
2020-02-20,28
2020-02-21,29
2020-02-22,59
2020-02-23,35
2020-02-24,93
2020-02-25,26
2020-02-26,25
2020-02-27,52
2020-02-28,42
2020-02-29,50
2020-03-01,54
2020-03-02,39
2020-03-03,53
2020-03-04,40
2020-03-05,34
2020-03-06,54
2020-03-07,44
2020-03-08,47
2020-03-09,26
2020-03-10,39
2020-03-11,26
2020-03-12,63
2020-03-13,48
2020-03-14,35
2020-03-15,91
2020-03-16,92
2020-03-17,87
2020-03-18,70
2020-03-19,100
2020-03-20,82
2020-03-21,66
2020-03-22,88
2020-03-23,73
2020-03-24,55
2020-03-25,56
2020-03-26,36
2020-03-27,45
2020-03-28,85
2020-03-29,69
2020-03-30,40
2020-03-31,67
2020-04-01,64
2020-04-02,84
2020-04-03,51
2020-04-04,54
2020-04-05,50
2020-04-06,29
2020-04-07,54
2020-04-08,49
2020-04-09,31
2020-04-10,31
2020-04-11,54
2020-04-12,95
2020-04-13,47
2020-04-14,52
2020-04-15,54
2020-04-16,31
2020-04-17,37
2020-04-18,48
2020-04-19,18
2020-04-20,17
2020-04-21,30
2020-04-22,67
2020-04-23,35
2020-04-24,30
2020-04-25,39
2020-04-26,48
2020-04-27,35
2020-04-28,55
2020-04-29,56
2020-04-30,54
2020-05-01,35
2020-05-02,48
2020-05-03,19
2020-05-04,38
2020-05-05,37
2020-05-06,29
2020-05-07,31
2020-05-08,37
2020-05-09,34
2020-05-10,31
2020-05-11,44
2020-05-12,52
2020-05-13,58
2020-05-14,41
2020-05-15,49
2020-05-16,34
2020-05-17,14
2020-05-18,36
2020-05-19,48
2020-05-20,25
2020-05-21,27
2020-05-22,35
2020-05-23,25
2020-05-24,31
2020-05-25,35
2020-05-26,61
2020-05-27,12
2020-05-28,41
2020-05-29,44
2020-05-30,27
2020-05-31,28
2020-06-01,32
2020-06-02,28
2020-06-03,26
2020-06-04,30
2020-06-05,36
2020-06-06,24
2020-06-07,18
2020-06-08,26
2020-06-09,26
2020-06-10,33
2020-06-11,52
2020-06-12,41
2020-06-13,34
2020-06-14,40
2020-06-15,17
2020-06-16,11
2020-06-17,22
2020-06-18,29
2020-06-19,12
2020-06-20,14
2020-06-21,20
2020-06-22,35
2020-06-23,32
2020-06-24,26
2020-06-25,58
2020-06-26,25
2020-06-27,34
2020-06-28,37
2020-06-29,29
2020-06-30,36
2020-07-01,23
2020-07-02,18
2020-07-03,38
2020-07-04,21
2020-07-05,20
2020-07-06,36
2020-07-07,19
2020-07-08,18
2020-07-09,13
2020-07-10,20
2020-07-11,23
2020-07-12,47
2020-07-13,26
2020-07-14,50
2020-07-15,13
2020-07-16,64
2020-07-17,28
2020-07-18,24
2020-07-19,39
2020-07-20,14
2020-07-21,30
2020-07-22,21
2020-07-23,70
2020-07-24,27
2020-07-25,15
2020-07-26,28
2020-07-27,13
2020-07-28,13
2020-07-29,34
2020-07-30,0
2020-07-31,21
2020-08-01,14
2020-08-02,41
2020-08-03,37
2020-08-04,0
2020-08-05,26
2020-08-06,27
2020-08-07,68
2020-08-08,29
2020-08-09,35
2020-08-10,68
2020-08-11,61
2020-08-12,0
2020-08-13,25
2020-08-14,25
2020-08-15,19
2020-08-16,20
2020-08-17,24
2020-08-18,36
2020-08-19,24
2020-08-20,32
2020-08-21,38
2020-08-22,42
2020-08-23,13
2020-08-24,12
2020-08-25,49
2020-08-26,31
2020-08-27,52
2020-08-28,25
2020-08-29,35
2020-08-30,26
2020-08-31,24
2020-09-01,0
2020-09-02,26
2020-09-03,26
2020-09-04,13
2020-09-05,14
2020-09-06,14
2020-09-07,52
2020-09-08,38
2020-09-09,38
2020-09-10,40
2020-09-11,14
2020-09-12,29
2020-09-13,29
2020-09-14,26
2020-09-15,13
2020-09-16,57
2020-09-17,26
2020-09-18,13
2020-09-19,36
2020-09-20,48
2020-09-21,38
2020-09-22,38
2020-09-23,25
2020-09-24,19
2020-09-25,20
2020-09-26,14
2020-09-27,27
2020-09-28,37
