date,/m/047g706_0,/m/047g706,batch_id
2021-02-01,0.0,0.0,1
2021-02-02,0.0,0.0,1
2021-02-03,0.0,0.0,1
2021-02-04,0.0,0.0,1
2021-02-05,0.0,0.0,1
2021-02-06,18.0,18.0,1
2021-02-07,18.0,18.0,1
2021-02-08,17.0,17.0,1
2021-02-09,0.0,0.0,1
2021-02-10,0.0,0.0,1
2021-02-11,0.0,0.0,1
2021-02-12,17.0,17.0,1
2021-02-13,20.0,20.0,1
2021-02-14,0.0,0.0,1
2021-02-15,33.0,33.0,1
2021-02-16,35.0,35.0,1
2021-02-17,17.0,17.0,1
2021-02-18,17.0,17.0,1
2021-02-19,0.0,0.0,1
2021-02-20,21.0,21.0,1
2021-02-21,63.0,63.0,1
2021-02-22,32.0,32.0,1
2021-02-23,18.0,18.0,1
2021-02-24,18.0,18.0,1
2021-02-25,53.0,53.0,1
2021-02-26,0.0,0.0,1
2021-02-27,39.0,39.0,1
2021-02-28,0.0,0.0,1
2021-03-01,0.0,0.0,1
2021-03-02,0.0,0.0,1
2021-03-03,0.0,0.0,1
2021-03-04,0.0,0.0,1
2021-03-05,18.0,18.0,1
2021-03-06,20.0,20.0,1
2021-03-07,0.0,0.0,1
2021-03-08,0.0,0.0,1
2021-03-09,17.0,17.0,1
2021-03-10,17.0,17.0,1
2021-03-11,17.0,17.0,1
2021-03-12,0.0,0.0,1
2021-03-13,0.0,0.0,1
2021-03-14,72.0,72.0,1
2021-03-15,13.0,13.0,1
2021-03-16,29.0,29.0,1
2021-03-17,17.0,17.0,1
2021-03-18,17.0,17.0,1
2021-03-19,36.0,36.0,1
2021-03-20,0.0,0.0,1
2021-03-21,37.0,37.0,1
2021-03-22,34.0,34.0,1
2021-03-23,0.0,0.0,1
2021-03-24,51.0,51.0,1
2021-03-25,53.0,53.0,1
2021-03-26,54.0,54.0,1
2021-03-27,38.0,38.0,1
2021-03-28,40.0,40.0,1
2021-03-29,89.0,89.0,1
2021-03-30,0.0,0.0,1
2021-03-31,19.0,19.0,1
2021-04-01,36.0,36.0,1
2021-04-02,37.0,37.0,1
2021-04-03,40.0,40.0,1
2021-04-04,40.0,40.0,1
2021-04-05,53.0,53.0,1
2021-04-06,49.0,49.0,1
2021-04-07,34.0,34.0,1
2021-04-08,52.0,52.0,1
2021-04-09,18.0,18.0,1
2021-04-10,53.0,53.0,1
2021-04-11,55.0,55.0,1
2021-04-12,17.0,17.0,1
2021-04-13,70.0,70.0,1
2021-04-14,34.0,34.0,1
2021-04-15,17.0,17.0,1
2021-04-16,55.0,55.0,1
2021-04-17,20.0,20.0,1
2021-04-18,20.0,20.0,1
2021-04-19,17.0,17.0,1
2021-04-20,0.0,0.0,1
2021-04-21,18.0,18.0,1
2021-04-22,18.0,18.0,1
2021-04-23,0.0,0.0,1
2021-04-24,21.0,21.0,1
2021-04-25,98.0,98.0,1
2021-04-26,85.0,85.0,1
2021-04-27,71.0,71.0,1
2021-04-28,53.0,53.0,1
2021-04-29,67.0,67.0,1
2021-04-30,17.0,17.0,1
2021-05-01,95.0,95.0,1
2021-05-02,0.0,0.0,1
2021-05-03,100.0,100.0,1
2021-05-04,0.0,0.0,1
2021-05-05,65.0,65.0,1
2021-05-06,17.0,17.0,1
2021-05-07,17.0,17.0,1
2021-05-08,0.0,0.0,1
2021-05-09,20.0,20.0,1
2021-05-10,34.0,34.0,1
2021-05-11,0.0,0.0,1
2021-05-12,52.0,52.0,1
2021-05-13,18.0,18.0,1
2021-05-14,92.0,92.0,1
