date,/m/0g9pc
2020-02-01,10
2020-02-02,13
2020-02-03,10
2020-02-04,16
2020-02-05,12
2020-02-06,6
2020-02-07,9
2020-02-08,10
2020-02-09,7
2020-02-10,9
2020-02-11,12
2020-02-12,9
2020-02-13,10
2020-02-14,8
2020-02-15,5
2020-02-16,4
2020-02-17,6
2020-02-18,5
2020-02-19,6
2020-02-20,7
2020-02-21,6
2020-02-22,6
2020-02-23,20
2020-02-24,27
2020-02-25,35
2020-02-26,28
2020-02-27,27
2020-02-28,30
2020-02-29,29
2020-03-01,38
2020-03-02,41
2020-03-03,41
2020-03-04,35
2020-03-05,42
2020-03-06,43
2020-03-07,28
2020-03-08,33
2020-03-09,39
2020-03-10,51
2020-03-11,52
2020-03-12,93
2020-03-13,100
2020-03-14,91
2020-03-15,85
2020-03-16,83
2020-03-17,73
2020-03-18,64
2020-03-19,71
2020-03-20,54
2020-03-21,59
2020-03-22,70
2020-03-23,52
2020-03-24,49
2020-03-25,49
2020-03-26,50
2020-03-27,47
2020-03-28,37
2020-03-29,36
2020-03-30,32
2020-03-31,31
2020-04-01,28
2020-04-02,26
2020-04-03,29
2020-04-04,26
2020-04-05,19
2020-04-06,21
2020-04-07,21
2020-04-08,18
2020-04-09,18
2020-04-10,24
2020-04-11,21
2020-04-12,21
2020-04-13,26
2020-04-14,21
2020-04-15,20
2020-04-16,15
2020-04-17,20
2020-04-18,16
2020-04-19,19
2020-04-20,17
2020-04-21,13
2020-04-22,12
2020-04-23,15
2020-04-24,15
2020-04-25,18
2020-04-26,18
2020-04-27,15
2020-04-28,15
2020-04-29,18
2020-04-30,16
2020-05-01,10
2020-05-02,9
2020-05-03,13
2020-05-04,14
2020-05-05,10
2020-05-06,11
2020-05-07,12
2020-05-08,9
2020-05-09,9
2020-05-10,12
2020-05-11,11
2020-05-12,9
2020-05-13,11
2020-05-14,11
2020-05-15,7
2020-05-16,9
2020-05-17,10
2020-05-18,9
2020-05-19,7
2020-05-20,6
2020-05-21,8
2020-05-22,6
2020-05-23,6
2020-05-24,7
2020-05-25,8
2020-05-26,10
2020-05-27,4
2020-05-28,7
2020-05-29,7
2020-05-30,6
2020-05-31,8
