date,/m/0lbt3
2020-02-01,20
2020-02-02,26
2020-02-03,22
2020-02-04,13
2020-02-05,13
2020-02-06,13
2020-02-07,10
2020-02-08,21
2020-02-09,12
2020-02-10,25
2020-02-11,13
2020-02-12,16
2020-02-13,13
2020-02-14,13
2020-02-15,11
2020-02-16,25
2020-02-17,9
2020-02-18,34
2020-02-19,19
2020-02-20,6
2020-02-21,17
2020-02-22,14
2020-02-23,10
2020-02-24,15
2020-02-25,18
2020-02-26,15
2020-02-27,6
2020-02-28,19
2020-02-29,7
2020-03-01,19
2020-03-02,9
2020-03-03,12
2020-03-04,6
2020-03-05,25
2020-03-06,0
2020-03-07,17
2020-03-08,19
2020-03-09,21
2020-03-10,18
2020-03-11,12
2020-03-12,12
2020-03-13,32
2020-03-14,100
2020-03-15,52
2020-03-16,66
2020-03-17,26
2020-03-18,50
2020-03-19,47
2020-03-20,41
2020-03-21,28
2020-03-22,44
2020-03-23,29
2020-03-24,54
2020-03-25,26
2020-03-26,17
2020-03-27,18
2020-03-28,33
2020-03-29,26
2020-03-30,37
2020-03-31,16
2020-04-01,19
2020-04-02,21
2020-04-03,13
2020-04-04,13
2020-04-05,26
2020-04-06,52
2020-04-07,19
2020-04-08,9
2020-04-09,14
2020-04-10,6
2020-04-11,25
2020-04-12,16
2020-04-13,16
2020-04-14,16
2020-04-15,17
2020-04-16,11
2020-04-17,14
2020-04-18,14
2020-04-19,11
2020-04-20,11
2020-04-21,19
2020-04-22,8
2020-04-23,16
2020-04-24,8
2020-04-25,12
2020-04-26,16
2020-04-27,11
2020-04-28,10
2020-04-29,8
2020-04-30,10
2020-05-01,16
2020-05-02,8
2020-05-03,12
2020-05-04,10
2020-05-05,15
2020-05-06,11
2020-05-07,6
2020-05-08,14
2020-05-09,6
2020-05-10,6
2020-05-11,8
2020-05-12,16
2020-05-13,11
2020-05-14,16
2020-05-15,6
2020-05-16,0
2020-05-17,13
2020-05-18,6
2020-05-19,6
2020-05-20,6
2020-05-21,6
2020-05-22,5
2020-05-23,14
2020-05-24,12
2020-05-25,11
2020-05-26,14
2020-05-27,6
2020-05-28,6
2020-05-29,9
2020-05-30,19
2020-05-31,13
2020-06-01,6
2020-06-02,8
2020-06-03,5
2020-06-04,9
2020-06-05,10
2020-06-06,6
2020-06-07,14
2020-06-08,12
2020-06-09,5
2020-06-10,10
2020-06-11,11
2020-06-12,16
2020-06-13,16
2020-06-14,12
2020-06-15,8
2020-06-16,8
2020-06-17,18
2020-06-18,5
2020-06-19,20
2020-06-20,13
2020-06-21,6
2020-06-22,11
2020-06-23,9
2020-06-24,12
2020-06-25,21
2020-06-26,6
2020-06-27,19
2020-06-28,6
2020-06-29,5
2020-06-30,17
2020-07-01,8
2020-07-02,6
2020-07-03,9
2020-07-04,26
2020-07-05,12
2020-07-06,11
2020-07-07,6
2020-07-08,6
2020-07-09,12
2020-07-10,25
2020-07-11,7
2020-07-12,14
2020-07-13,15
2020-07-14,9
2020-07-15,6
2020-07-16,6
2020-07-17,23
2020-07-18,15
2020-07-19,7
2020-07-20,6
2020-07-21,18
2020-07-22,16
2020-07-23,19
2020-07-24,13
2020-07-25,34
2020-07-26,10
2020-07-27,15
2020-07-28,0
2020-07-29,16
2020-07-30,10
2020-07-31,13
2020-08-01,7
2020-08-02,13
2020-08-03,11
2020-08-04,18
2020-08-05,15
2020-08-06,19
2020-08-07,13
2020-08-08,10
2020-08-09,0
2020-08-10,6
2020-08-11,9
2020-08-12,8
2020-08-13,0
2020-08-14,6
2020-08-15,24
2020-08-16,15
2020-08-17,11
2020-08-18,8
2020-08-19,6
2020-08-20,12
2020-08-21,9
2020-08-22,16
2020-08-23,12
2020-08-24,19
2020-08-25,23
2020-08-26,9
2020-08-27,6
2020-08-28,18
2020-08-29,7
2020-08-30,18
2020-08-31,6
2020-09-01,6
2020-09-02,9
2020-09-03,18
2020-09-04,6
2020-09-05,9
2020-09-06,7
2020-09-07,21
2020-09-08,20
2020-09-09,6
2020-09-10,18
2020-09-11,19
2020-09-12,27
2020-09-13,17
2020-09-14,15
2020-09-15,9
2020-09-16,18
2020-09-17,24
2020-09-18,13
2020-09-19,17
2020-09-20,10
2020-09-21,15
2020-09-22,17
2020-09-23,17
2020-09-24,15
2020-09-25,22
2020-09-26,6
2020-09-27,13
2020-09-28,12
