date,/m/045c85
2020-02-01,43
2020-02-02,100
2020-02-03,0
2020-02-04,40
2020-02-05,0
2020-02-06,0
2020-02-07,43
2020-02-08,43
2020-02-09,57
2020-02-10,38
2020-02-11,40
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,66
2020-02-16,0
2020-02-17,0
2020-02-18,39
2020-02-19,0
2020-02-20,0
2020-02-21,43
2020-02-22,0
2020-02-23,41
2020-02-24,0
2020-02-25,38
2020-02-26,37
2020-02-27,0
2020-02-28,0
2020-02-29,41
2020-03-01,39
2020-03-02,37
2020-03-03,39
2020-03-04,39
2020-03-05,40
2020-03-06,39
2020-03-07,44
2020-03-08,40
2020-03-09,38
2020-03-10,37
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,41
2020-03-15,41
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,73
2020-03-20,0
2020-03-21,38
2020-03-22,39
2020-03-23,96
2020-03-24,70
2020-03-25,36
2020-03-26,35
2020-03-27,33
2020-03-28,38
2020-03-29,0
2020-03-30,0
2020-03-31,32
2020-04-01,34
2020-04-02,50
2020-04-03,50
2020-04-04,39
2020-04-05,0
2020-04-06,0
2020-04-07,35
2020-04-08,54
2020-04-09,35
2020-04-10,0
2020-04-11,40
2020-04-12,78
2020-04-13,51
2020-04-14,33
2020-04-15,0
2020-04-16,36
2020-04-17,0
2020-04-18,35
2020-04-19,36
2020-04-20,66
2020-04-21,0
2020-04-22,35
2020-04-23,34
2020-04-24,0
2020-04-25,0
2020-04-26,40
2020-04-27,35
2020-04-28,0
2020-04-29,66
2020-04-30,0
2020-05-01,66
2020-05-02,34
2020-05-03,73
2020-05-04,94
2020-05-05,31
2020-05-06,69
2020-05-07,0
2020-05-08,36
2020-05-09,39
2020-05-10,36
2020-05-11,62
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,36
2020-05-16,39
2020-05-17,41
2020-05-18,35
2020-05-19,35
2020-05-20,0
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,36
2020-05-25,0
2020-05-26,0
2020-05-27,35
2020-05-28,0
2020-05-29,0
2020-05-30,0
2020-05-31,40
