date,/m/0cjf0
2020-02-01,40
2020-02-02,67
2020-02-03,20
2020-02-04,22
2020-02-05,19
2020-02-06,25
2020-02-07,17
2020-02-08,28
2020-02-09,34
2020-02-10,31
2020-02-11,57
2020-02-12,16
2020-02-13,16
2020-02-14,17
2020-02-15,21
2020-02-16,24
2020-02-17,28
2020-02-18,28
2020-02-19,28
2020-02-20,23
2020-02-21,35
2020-02-22,31
2020-02-23,26
2020-02-24,22
2020-02-25,19
2020-02-26,29
2020-02-27,33
2020-02-28,23
2020-02-29,30
2020-03-01,33
2020-03-02,33
2020-03-03,53
2020-03-04,22
2020-03-05,42
2020-03-06,50
2020-03-07,52
2020-03-08,44
2020-03-09,45
2020-03-10,54
2020-03-11,65
2020-03-12,77
2020-03-13,76
2020-03-14,87
2020-03-15,100
2020-03-16,96
2020-03-17,69
2020-03-18,80
2020-03-19,81
2020-03-20,74
2020-03-21,80
2020-03-22,60
2020-03-23,70
2020-03-24,51
2020-03-25,43
2020-03-26,64
2020-03-27,47
2020-03-28,67
2020-03-29,61
2020-03-30,47
2020-03-31,31
2020-04-01,41
2020-04-02,26
2020-04-03,16
2020-04-04,57
2020-04-05,43
2020-04-06,38
2020-04-07,21
2020-04-08,32
2020-04-09,46
2020-04-10,38
2020-04-11,16
2020-04-12,31
2020-04-13,27
2020-04-14,21
2020-04-15,30
2020-04-16,23
2020-04-17,20
2020-04-18,28
2020-04-19,20
2020-04-20,27
2020-04-21,29
2020-04-22,8
2020-04-23,16
2020-04-24,11
2020-04-25,32
2020-04-26,16
2020-04-27,25
2020-04-28,15
2020-04-29,26
2020-04-30,27
2020-05-01,20
2020-05-02,36
2020-05-03,23
2020-05-04,22
2020-05-05,27
2020-05-06,19
2020-05-07,26
2020-05-08,26
2020-05-09,9
2020-05-10,32
2020-05-11,35
2020-05-12,13
2020-05-13,19
2020-05-14,0
2020-05-15,17
2020-05-16,28
2020-05-17,40
2020-05-18,25
2020-05-19,17
2020-05-20,17
2020-05-21,25
2020-05-22,16
2020-05-23,14
2020-05-24,17
2020-05-25,27
2020-05-26,25
2020-05-27,25
2020-05-28,11
2020-05-29,9
2020-05-30,22
2020-05-31,29
2020-06-01,22
2020-06-02,16
2020-06-03,22
2020-06-04,19
2020-06-05,26
2020-06-06,17
2020-06-07,0
2020-06-08,10
2020-06-09,17
2020-06-10,19
2020-06-11,8
2020-06-12,8
2020-06-13,9
2020-06-14,15
2020-06-15,16
2020-06-16,26
2020-06-17,10
2020-06-18,11
2020-06-19,21
2020-06-20,10
2020-06-21,22
2020-06-22,30
2020-06-23,22
2020-06-24,15
2020-06-25,9
2020-06-26,21
2020-06-27,22
2020-06-28,14
2020-06-29,11
2020-06-30,17
2020-07-01,28
2020-07-02,25
2020-07-03,18
2020-07-04,19
2020-07-05,24
2020-07-06,17
2020-07-07,15
2020-07-08,20
2020-07-09,21
2020-07-10,19
2020-07-11,33
2020-07-12,11
2020-07-13,18
2020-07-14,35
2020-07-15,33
2020-07-16,21
2020-07-17,23
2020-07-18,19
2020-07-19,25
2020-07-20,29
2020-07-21,37
2020-07-22,19
2020-07-23,35
2020-07-24,16
2020-07-25,38
2020-07-26,30
2020-07-27,21
2020-07-28,12
2020-07-29,22
2020-07-30,34
2020-07-31,29
2020-08-01,20
2020-08-02,32
2020-08-03,8
2020-08-04,18
2020-08-05,18
2020-08-06,9
2020-08-07,9
2020-08-08,15
2020-08-09,32
2020-08-10,17
2020-08-11,14
2020-08-12,14
2020-08-13,13
2020-08-14,15
2020-08-15,9
2020-08-16,18
2020-08-17,14
2020-08-18,14
2020-08-19,17
2020-08-20,26
2020-08-21,18
2020-08-22,29
2020-08-23,9
2020-08-24,17
2020-08-25,23
2020-08-26,32
2020-08-27,30
2020-08-28,18
2020-08-29,10
2020-08-30,28
2020-08-31,14
2020-09-01,9
2020-09-02,18
2020-09-03,15
2020-09-04,25
2020-09-05,28
2020-09-06,20
2020-09-07,21
2020-09-08,47
2020-09-09,22
2020-09-10,25
2020-09-11,43
2020-09-12,30
2020-09-13,53
2020-09-14,33
2020-09-15,24
2020-09-16,41
2020-09-17,33
2020-09-18,37
2020-09-19,30
2020-09-20,25
2020-09-21,15
2020-09-22,29
2020-09-23,14
2020-09-24,33
2020-09-25,28
2020-09-26,29
2020-09-27,31
2020-09-28,26
