date,/m/0c673
2020-02-01,64
2020-02-02,58
2020-02-03,60
2020-02-04,70
2020-02-05,66
2020-02-06,47
2020-02-07,63
2020-02-08,66
2020-02-09,90
2020-02-10,60
2020-02-11,54
2020-02-12,70
2020-02-13,77
2020-02-14,59
2020-02-15,71
2020-02-16,93
2020-02-17,64
2020-02-18,66
2020-02-19,70
2020-02-20,66
2020-02-21,81
2020-02-22,66
2020-02-23,62
2020-02-24,56
2020-02-25,80
2020-02-26,77
2020-02-27,82
2020-02-28,58
2020-02-29,72
2020-03-01,64
2020-03-02,57
2020-03-03,62
2020-03-04,55
2020-03-05,53
2020-03-06,58
2020-03-07,70
2020-03-08,73
2020-03-09,76
2020-03-10,57
2020-03-11,58
2020-03-12,58
2020-03-13,59
2020-03-14,48
2020-03-15,64
2020-03-16,48
2020-03-17,26
2020-03-18,41
2020-03-19,47
2020-03-20,74
2020-03-21,71
2020-03-22,60
2020-03-23,49
2020-03-24,41
2020-03-25,60
2020-03-26,83
2020-03-27,59
2020-03-28,69
2020-03-29,70
2020-03-30,53
2020-03-31,75
2020-04-01,88
2020-04-02,62
2020-04-03,62
2020-04-04,99
2020-04-05,56
2020-04-06,78
2020-04-07,63
2020-04-08,71
2020-04-09,65
2020-04-10,53
2020-04-11,74
2020-04-12,79
2020-04-13,77
2020-04-14,73
2020-04-15,86
2020-04-16,58
2020-04-17,64
2020-04-18,81
2020-04-19,100
2020-04-20,63
2020-04-21,82
2020-04-22,70
2020-04-23,74
2020-04-24,62
2020-04-25,62
2020-04-26,88
2020-04-27,53
2020-04-28,65
2020-04-29,66
2020-04-30,60
2020-05-01,56
2020-05-02,77
2020-05-03,82
2020-05-04,72
2020-05-05,62
2020-05-06,81
2020-05-07,54
2020-05-08,63
2020-05-09,68
2020-05-10,76
2020-05-11,64
2020-05-12,60
2020-05-13,68
2020-05-14,77
2020-05-15,56
2020-05-16,60
2020-05-17,99
2020-05-18,55
2020-05-19,63
2020-05-20,66
2020-05-21,73
2020-05-22,71
2020-05-23,85
2020-05-24,79
2020-05-25,62
2020-05-26,53
2020-05-27,62
2020-05-28,45
2020-05-29,63
2020-05-30,60
2020-05-31,93
