DE, Fièvre, /m/0cjf0, 2021-04-03T18 2021-04-11T17
DE, Mal de gorge, /m/0b76bty, 2021-04-03T18 2021-04-11T17
DE, Dyspnée, /m/01cdt5, 2021-04-03T18 2021-04-11T17
DE, Agueusie, /m/05sfr2, 2021-04-03T18 2021-04-11T17
DE, Anosmie, /m/0m7pl, 2021-04-03T18 2021-04-11T17
DE, Épidémie, /m/0hn9s, 2021-04-11T03 2021-04-19T02
DE, Symptôme, /m/01b_06, 2021-04-11T03 2021-04-19T02
DE, Thermomètre, /m/07mf1, 2021-04-11T03 2021-04-19T02
DE, Grippe espagnole, /m/01c751, 2021-04-11T03 2021-04-19T02
DE, Paracétamol, /m/0lbt3, 2021-04-11T03 2021-04-19T02
DE, Respiration, /m/02gy9_, 2021-04-11T03 2021-04-19T02
DE, Toux, /m/01b_21, 2021-04-11T03 2021-04-19T02
DE, Coronavirus, /m/01cpyy, 2020-04-22T03 2020-04-30T02
DE, Coronavirus, /m/01cpyy, 2020-04-29T12 2020-05-07T11
DE, Coronavirus, /m/01cpyy, 2020-06-20T03 2020-06-28T02
DE, Coronavirus, /m/01cpyy, 2021-04-11T03 2021-04-19T02
