date,/m/0fd23
2020-02-01,20
2020-02-02,27
2020-02-03,20
2020-02-04,19
2020-02-05,23
2020-02-06,36
2020-02-07,21
2020-02-08,37
2020-02-09,29
2020-02-10,40
2020-02-11,45
2020-02-12,34
2020-02-13,11
2020-02-14,36
2020-02-15,21
2020-02-16,56
2020-02-17,19
2020-02-18,45
2020-02-19,34
2020-02-20,29
2020-02-21,60
2020-02-22,50
2020-02-23,16
2020-02-24,22
2020-02-25,29
2020-02-26,14
2020-02-27,38
2020-02-28,35
2020-02-29,24
2020-03-01,34
2020-03-02,36
2020-03-03,30
2020-03-04,41
2020-03-05,41
2020-03-06,38
2020-03-07,20
2020-03-08,39
2020-03-09,43
2020-03-10,18
2020-03-11,42
2020-03-12,24
2020-03-13,34
2020-03-14,23
2020-03-15,50
2020-03-16,41
2020-03-17,26
2020-03-18,35
2020-03-19,31
2020-03-20,33
2020-03-21,30
2020-03-22,41
2020-03-23,65
2020-03-24,60
2020-03-25,62
2020-03-26,64
2020-03-27,66
2020-03-28,48
2020-03-29,62
2020-03-30,50
2020-03-31,54
2020-04-01,52
2020-04-02,35
2020-04-03,51
2020-04-04,49
2020-04-05,71
2020-04-06,35
2020-04-07,67
2020-04-08,95
2020-04-09,92
2020-04-10,93
2020-04-11,99
2020-04-12,86
2020-04-13,75
2020-04-14,64
2020-04-15,60
2020-04-16,82
2020-04-17,74
2020-04-18,76
2020-04-19,54
2020-04-20,50
2020-04-21,76
2020-04-22,68
2020-04-23,83
2020-04-24,49
2020-04-25,47
2020-04-26,61
2020-04-27,49
2020-04-28,55
2020-04-29,25
2020-04-30,36
2020-05-01,45
2020-05-02,35
2020-05-03,41
2020-05-04,39
2020-05-05,32
2020-05-06,29
2020-05-07,48
2020-05-08,31
2020-05-09,41
2020-05-10,35
2020-05-11,24
2020-05-12,25
2020-05-13,51
2020-05-14,42
2020-05-15,36
2020-05-16,38
2020-05-17,27
2020-05-18,23
2020-05-19,30
2020-05-20,58
2020-05-21,49
2020-05-22,39
2020-05-23,31
2020-05-24,69
2020-05-25,48
2020-05-26,44
2020-05-27,49
2020-05-28,93
2020-05-29,69
2020-05-30,83
2020-05-31,100
